CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
12529,418,Germany,Female,18,3,114321.88,2,1,1,81764.14,0
12530,750,Spain,Male,44,10,49129.14,2,1,0,139290.65,0
12531,788,Germany,Female,47,5,67265.63,3,1,1,130115.99,0
12532,744,Spain,Male,71,2,111609.29,2,0,0,148369.67,0
12533,696,France,Male,31,10,100112.92,4,1,1,128181.95,0
12534,460,Spain,Female,58,1,145376.99,4,0,1,107717.81,0
12535,694,Spain,Male,67,0,88821.02,3,0,0,126448.62,0
12536,773,Germany,Female,43,2,19925.09,1,0,0,135144.79,0
12537,358,France,Female,27,6,33785.67,2,0,1,104868.92,0
12538,414,Germany,Male,51,8,123861.11,1,0,1,21021.17,0
12539,848,France,Female,59,10,53749.19,3,1,1,71321.76,0
12540,400,Germany,Male,43,7,52855.19,3,0,0,145477.66,0
12541,508,Germany,Male,19,1,56402.83,3,1,0,106874.78,0
12542,821,Germany,Male,55,5,22207.27,3,0,1,65879.71,1
12543,377,France,Male,33,7,50178.8,1,0,0,134195.04,0
12544,796,France,Female,52,9,85410.86,4,1,1,60318.6,0
12545,404,France,Male,29,7,49432.45,4,0,0,64939.38,0
12546,436,Spain,Female,53,8,19187.04,1,0,0,85162.63,0
12547,422,France,Female,66,3,186824.9,1,0,1,104735.62,0
12548,662,France,Male,20,4,101513.31,3,1,1,89899.98,0
12549,674,France,Male,52,5,60960.14,1,0,0,56670.0,0
12550,376,Germany,Female,58,2,84031.06,1,0,1,88754.5,0
12551,556,Germany,Female,55,10,118825.25,3,0,1,59322.86,1
12552,601,Spain,Female,47,8,27592.61,3,0,0,103778.35,0
12553,501,Spain,Male,22,5,59913.45,2,1,0,88077.19,0
12554,495,Spain,Female,37,4,52236.8,3,1,0,25047.87,0
12555,433,Spain,Male,35,5,226661.18,1,0,1,98297.3,1
12556,509,France,Male,39,0,78482.12,2,0,1,141584.82,0
12557,488,France,Male,68,6,46843.15,2,1,1,97189.65,0
12558,429,Spain,Female,20,9,122976.43,1,1,1,20299.9,0
12559,754,France,Male,52,0,233016.13,2,0,1,87338.6,1
12560,473,Germany,Female,49,10,15165.81,2,1,1,32854.29,0
12561,533,France,Male,61,8,287975.85,4,1,0,68481.6,1
12562,410,Spain,Male,38,1,70098.64,1,0,0,33107.49,0
12563,353,France,Female,46,0,135524.76,2,0,1,138493.97,0
12564,733,France,Female,47,7,39227.3,4,0,1,118283.2,0
12565,848,France,Female,29,10,57323.74,3,0,0,89923.99,0
12566,752,Spain,Female,19,3,1903.21,4,0,0,51659.11,0
12567,828,Germany,Male,70,10,8823.22,1,1,0,24459.01,0
12568,685,Germany,Male,64,10,58149.26,1,1,1,109398.37,0
12569,536,France,Female,33,9,144380.71,4,1,0,43826.69,0
12570,406,France,Male,43,10,3086.44,4,1,1,137220.79,0
12571,674,Spain,Male,27,9,96698.55,2,0,0,132888.51,0
12572,384,Spain,Male,18,0,94200.38,3,0,0,32728.6,0
12573,396,Germany,Male,54,6,33809.39,3,1,1,149572.0,0
12574,407,Spain,Male,50,0,76775.29,2,1,0,145634.67,0
12575,635,Germany,Male,22,3,67972.45,4,1,1,21047.87,0
12576,618,France,Male,72,1,43234.65,4,1,1,81512.62,0
12577,376,Germany,Female,61,6,76849.2,3,1,0,50778.77,0
12578,702,France,Male,26,8,76901.42,3,0,0,98078.73,0
12579,467,Germany,Male,58,7,10783.61,2,0,0,127656.21,0
12580,523,France,Male,58,2,6272.27,4,1,0,47060.01,0
12581,820,Germany,Female,39,1,21327.21,3,1,0,19857.99,0
12582,596,Spain,Male,58,0,81196.74,2,1,0,61313.53,0
12583,415,Spain,Male,47,8,159129.02,3,1,1,37793.42,0
12584,519,France,Female,42,5,164515.35,2,1,1,109314.99,0
12585,613,Spain,Female,45,3,93083.26,1,0,0,51312.41,0
12586,388,Spain,Female,45,3,132198.15,2,0,1,93814.41,0
12587,648,Spain,Male,22,5,81256.73,2,1,0,25458.67,0
12588,424,Germany,Female,38,4,141947.52,1,0,1,47743.56,1
12589,461,Spain,Male,22,2,81544.31,1,1,1,117484.95,0
12590,645,France,Female,37,3,97922.58,3,1,1,126382.59,0
12591,830,France,Female,38,3,56012.21,1,0,1,87312.91,0
12592,636,France,Male,67,10,73233.03,1,1,1,90690.25,0
12593,602,Germany,Male,18,9,191037.54,3,0,0,17877.06,0
12594,596,France,Male,43,7,611.15,1,1,1,92810.34,0
12595,388,France,Female,28,8,73735.49,4,0,1,91843.92,0
12596,635,France,Male,67,0,36939.23,2,1,1,40891.01,0
12597,733,France,Female,38,0,132979.21,2,0,0,111437.75,0
12598,636,France,Female,42,1,185947.98,2,0,1,27616.43,0
12599,587,France,Male,53,8,54200.99,4,0,1,84522.38,0
12600,776,Germany,Female,61,9,98263.28,2,1,0,22961.96,0
12601,437,France,Male,47,10,111612.46,2,1,1,128480.6,0
12602,630,France,Male,64,0,111649.89,2,1,0,66349.18,0
12603,528,Spain,Male,27,7,30952.01,4,0,0,144825.32,0
12604,485,Germany,Female,51,0,58452.91,4,0,0,72968.7,0
12605,629,Spain,Male,61,7,69279.27,1,1,0,118476.01,0
12606,548,Spain,Male,42,3,70008.38,1,1,1,80379.68,0
12607,598,Spain,Male,63,2,115272.26,2,1,0,16912.89,1
12608,818,France,Female,67,1,100678.15,4,1,1,54525.23,1
12609,569,France,Male,55,7,88212.92,4,0,1,92206.11,0
12610,360,Spain,Female,70,7,7534.26,2,1,0,121030.98,0
12611,352,France,Female,57,4,29145.51,4,0,1,18955.6,0
12612,798,Spain,Male,36,2,34002.18,3,1,0,81228.0,1
12613,399,France,Female,32,10,103045.6,4,0,1,118367.17,0
12614,705,France,Female,37,3,12187.82,3,0,0,40417.23,0
12615,558,Spain,Female,65,7,164208.55,3,1,0,58370.56,0
12616,478,France,Female,69,3,96750.28,4,0,0,50218.49,0
12617,838,Germany,Male,51,3,62146.77,2,0,0,113713.72,0
12618,659,Spain,Female,74,4,177891.95,4,1,1,50183.21,1
12619,436,France,Male,28,9,83048.76,4,0,1,137138.43,0
12620,450,Spain,Male,45,3,38968.0,4,1,0,126406.76,0
12621,469,France,Female,57,8,79522.29,3,1,1,86797.51,1
12622,358,France,Male,28,8,40443.25,1,0,1,146886.39,0
12623,577,France,Female,53,2,84943.18,4,1,0,54629.38,0
12624,730,Germany,Female,32,6,79897.43,3,0,0,11752.23,0
12625,504,France,Female,50,2,9409.47,2,0,0,105296.68,0
12626,504,Spain,Male,35,0,157394.97,4,0,1,123842.5,0
12627,790,France,Female,44,0,151621.7,4,1,1,141801.18,1
12628,580,France,Male,40,4,51760.5,3,1,1,33659.28,0
12629,728,France,Male,61,8,12791.41,3,0,0,14854.23,0
12630,625,Germany,Female,74,2,131085.84,1,1,0,92695.61,0
12631,695,Spain,Female,59,0,69835.75,3,1,1,65721.41,0
12632,720,France,Female,36,4,86147.94,4,1,1,42294.04,0
12633,419,Germany,Male,51,3,111974.78,1,0,1,103595.67,1
12634,667,Germany,Female,23,2,5828.32,1,1,1,83304.91,0
12635,534,France,Male,21,8,122343.29,2,1,1,95812.85,0
12636,503,France,Female,49,0,59010.79,2,1,0,139140.57,1
12637,745,Spain,Female,31,3,164071.0,1,0,1,130360.79,0
12638,384,France,Male,72,9,25114.23,3,1,0,34773.27,1
12639,630,Spain,Male,73,3,33617.04,2,0,0,18957.1,0
12640,591,France,Female,29,4,31035.24,1,1,0,100529.69,0
12641,422,France,Female,40,0,118192.09,3,0,1,11417.79,0
12642,456,France,Female,47,1,119285.33,3,0,1,39289.86,0
12643,775,France,Male,54,0,95118.05,2,0,0,138430.03,0
12644,756,France,Female,61,5,106547.29,2,0,1,64672.42,0
12645,809,France,Male,25,6,101906.31,1,0,1,112468.96,0
12646,697,France,Female,48,4,68083.41,3,1,0,102192.23,0
12647,731,Germany,Female,50,1,46748.92,2,1,0,25662.97,0
12648,499,France,Female,20,2,71447.93,4,1,1,114213.14,0
12649,647,France,Female,52,10,71194.51,4,1,0,115353.94,0
12650,357,France,Male,34,8,69527.69,3,1,0,12010.71,0
12651,432,Spain,Male,61,0,58265.76,2,1,0,144002.27,1
12652,662,France,Male,49,10,63766.98,3,0,1,24426.9,0
12653,526,Germany,Female,73,3,86497.88,4,1,0,76509.01,1
12654,371,France,Male,27,5,57715.85,4,1,0,77401.29,0
12655,571,Germany,Male,43,2,9928.79,2,0,0,75864.88,0
12656,356,France,Female,52,5,21576.11,4,1,1,149045.21,0
12657,635,France,Female,35,9,46318.43,3,1,0,34316.17,0
12658,612,Germany,Female,42,2,148393.61,3,0,0,123090.84,0
12659,619,Spain,Male,27,8,129087.15,2,1,0,133047.43,0
12660,602,France,Male,49,9,12416.06,3,1,1,30224.68,0
12661,422,France,Male,37,1,55116.98,1,0,0,10361.55,0
12662,616,France,Male,53,2,99833.65,2,1,1,46189.15,0
12663,648,Spain,Male,43,0,172018.25,4,1,0,16185.27,0
12664,605,France,Female,49,6,34506.39,4,0,0,19474.33,0
12665,754,France,Female,72,0,83120.85,3,1,0,125948.79,0
12666,363,Germany,Male,70,2,144615.75,1,0,1,13627.97,1
12667,456,Spain,Male,47,8,36643.27,4,0,1,47167.02,1
12668,578,Germany,Female,50,10,26197.9,4,0,0,20801.08,0
12669,386,France,Female,56,8,69636.43,4,1,1,29812.89,0
12670,620,France,Male,42,8,26928.71,4,1,0,85844.26,0
12671,545,France,Male,59,6,204431.69,4,0,0,137175.76,0
12672,445,France,Female,19,5,126411.16,4,0,1,131971.47,0
12673,545,Spain,Female,18,5,84339.07,2,1,0,25873.06,0
12674,740,France,Female,19,6,11835.05,1,1,1,126522.13,0
12675,813,France,Female,31,5,126313.19,2,0,1,131573.68,0
12676,515,Spain,Female,25,0,111634.62,1,0,1,44852.12,0
12677,483,Spain,Male,48,6,39684.62,1,0,0,39049.9,0
12678,404,Spain,Female,66,2,44713.82,2,0,1,61135.33,0
12679,737,France,Male,21,1,19730.11,2,1,0,119069.35,0
12680,612,France,Male,51,4,67059.37,1,1,0,148804.44,0
12681,761,Germany,Female,26,8,126158.25,3,1,0,85564.95,0
12682,552,Germany,Female,61,5,134600.34,2,0,1,66723.9,0
12683,415,Spain,Female,60,8,108219.56,4,1,1,60650.16,0
12684,419,Spain,Male,70,7,123522.57,2,0,1,72855.0,0
12685,804,Spain,Female,56,7,34932.05,4,1,1,44157.95,0
12686,679,France,Female,57,2,42355.13,1,1,1,108720.06,0
12687,637,Germany,Male,25,2,147273.52,3,1,1,91514.34,0
12688,813,France,Female,22,5,100049.97,3,1,0,58768.46,0
12689,781,Germany,Female,24,2,21984.13,3,0,1,108702.56,0
12690,539,France,Male,67,10,103152.78,2,1,0,119324.51,0
12691,744,France,Male,66,10,123779.35,2,0,1,36136.39,0
12692,384,France,Male,43,9,116049.06,3,0,0,64571.49,0
12693,593,France,Male,44,10,78463.77,3,1,0,97337.72,0
12694,367,France,Male,21,7,39379.43,3,0,1,114447.47,0
12695,773,Germany,Female,36,8,96701.98,2,0,0,19239.5,0
12696,674,France,Female,25,6,177826.61,1,1,1,24855.47,0
12697,513,France,Male,58,8,80880.17,4,1,1,118911.27,0
12698,483,Germany,Male,29,1,29828.18,3,0,1,116280.67,0
12699,510,Germany,Male,56,5,92894.02,1,1,1,39492.85,0
12700,578,Germany,Female,67,7,5536.42,2,0,1,64469.92,0
12701,648,Germany,Male,74,9,85973.56,2,1,1,105424.91,0
12702,811,Germany,Female,49,7,52874.85,3,0,1,81208.8,0
12703,537,Germany,Male,23,7,131541.54,1,1,1,119388.86,0
12704,376,Germany,Male,56,1,78038.92,4,1,0,38879.4,0
12705,455,France,Male,61,4,137265.74,1,1,1,68857.51,0
12706,840,France,Male,63,4,215483.32,2,0,1,56036.47,0
12707,753,Germany,Female,44,7,57928.76,4,0,1,127207.3,0
12708,430,France,Male,52,2,19321.87,1,0,1,56236.6,0
12709,756,Germany,Male,32,0,100278.91,1,0,1,111766.78,0
12710,454,France,Female,26,3,66023.94,1,1,1,71046.28,0
12711,391,France,Female,46,4,80381.12,2,1,0,35307.58,0
12712,635,Spain,Male,45,1,33830.62,4,0,0,97865.05,0
12713,703,Germany,Female,19,9,106235.08,1,0,1,32360.96,0
12714,753,France,Female,72,7,75811.68,3,1,0,26496.02,1
12715,809,France,Female,25,5,63573.91,4,1,1,130240.16,0
12716,839,Spain,Male,29,5,56672.22,1,0,0,135487.36,0
12717,756,Germany,Female,24,6,92288.62,4,1,1,58728.32,1
12718,803,France,Male,51,1,145049.63,3,0,1,61086.9,1
12719,423,Spain,Male,57,6,35347.33,2,1,0,94517.89,0
12720,487,Germany,Male,63,1,21297.22,3,1,1,96535.21,0
12721,393,Spain,Male,58,10,143182.85,4,1,1,91937.53,0
12722,770,Germany,Female,19,10,33316.14,2,0,1,47317.2,0
12723,572,Spain,Male,31,2,77937.5,1,0,1,120541.95,0
12724,449,Germany,Male,60,1,100885.1,2,0,0,52252.45,1
12725,797,Germany,Male,35,7,117419.78,2,0,1,132062.04,0
12726,719,Spain,Female,60,6,71873.9,2,1,1,142038.65,0
12727,805,France,Male,62,4,1937.24,3,1,1,48052.17,0
12728,469,France,Male,26,9,134434.06,3,1,0,94725.1,0
12729,362,Germany,Female,40,2,44247.12,1,0,1,108724.28,0
12730,686,France,Female,42,9,38824.21,4,1,0,41972.35,0
12731,799,Spain,Female,37,0,196511.21,4,1,1,145087.36,0
12732,551,Germany,Male,63,9,126137.94,4,1,1,72491.01,1
12733,672,Spain,Female,71,6,5187.21,4,1,1,81652.14,1
12734,694,France,Male,24,0,41263.17,1,1,0,59090.82,0
12735,679,France,Male,49,2,55969.58,1,1,0,65591.22,0
12736,476,Spain,Male,26,10,24555.69,3,1,0,22344.39,0
12737,468,France,Female,48,6,48281.12,2,0,1,141307.32,0
12738,412,Spain,Female,57,6,121287.02,3,1,1,132863.57,0
12739,663,France,Female,52,4,119644.55,2,1,0,117681.68,1
12740,465,France,Male,22,8,86458.6,3,1,0,149758.74,1
12741,820,France,Male,20,4,46215.45,4,1,1,131452.27,0
12742,662,France,Female,67,1,84454.82,3,1,1,96305.6,0
12743,641,France,Male,40,9,111011.9,4,1,0,13412.9,0
12744,718,France,Male,53,2,6273.0,2,1,1,144313.26,0
12745,806,Spain,Male,62,0,50519.1,1,0,0,119127.17,0
12746,547,Spain,Female,19,9,36374.77,2,1,0,84277.28,0
12747,694,France,Male,55,6,114582.17,4,0,0,80259.16,1
12748,445,France,Female,68,7,87482.86,1,0,1,98169.3,0
12749,469,France,Female,68,4,9690.13,3,1,0,111752.22,0
12750,634,Spain,Male,61,8,32763.52,1,0,0,86818.26,0
12751,525,France,Male,35,1,181159.34,2,0,1,59454.45,0
12752,628,Germany,Male,46,8,10725.94,1,0,0,20951.86,0
12753,479,France,Male,45,4,80527.5,2,1,1,65729.84,0
12754,725,France,Female,25,10,31937.59,3,1,0,23275.48,0
12755,499,France,Male,31,9,148733.07,4,1,1,63300.33,0
12756,552,Germany,Female,54,6,67109.89,2,0,0,132308.58,0
12757,684,France,Female,28,2,43903.76,1,0,1,122039.38,0
12758,690,Spain,Female,35,6,2057.01,1,1,1,81187.97,0
12759,595,Germany,Male,23,7,55807.31,2,0,0,106837.37,0
12760,736,France,Female,64,10,122587.36,3,1,0,69955.21,0
12761,801,France,Female,29,2,112876.36,1,0,1,88508.33,0
12762,390,Germany,Female,56,6,11284.88,4,1,0,134249.57,1
12763,448,Germany,Male,27,5,168017.75,2,0,1,143836.6,0
12764,840,France,Male,34,7,55666.42,2,0,1,49184.8,0
12765,415,France,Female,43,6,5461.4,4,1,1,117426.98,0
12766,400,France,Male,54,1,78894.63,3,0,1,63423.07,1
12767,394,Spain,Female,41,0,32276.05,4,1,0,73374.38,0
12768,573,Germany,Male,48,8,34945.84,1,1,1,66120.75,0
12769,474,Spain,Female,61,8,31616.55,1,1,0,32710.59,0
12770,685,Germany,Female,45,10,65266.39,4,0,0,41770.08,0
12771,707,Germany,Female,62,4,39771.84,1,0,1,132760.52,0
12772,665,France,Male,71,1,35426.3,3,0,0,90449.33,0
12773,432,Germany,Male,48,2,103275.09,3,0,0,32028.04,1
12774,750,France,Female,56,1,38408.09,4,0,1,147953.21,0
12775,669,Germany,Male,55,2,145089.78,1,0,1,118918.36,1
12776,416,France,Male,69,4,104036.06,3,0,1,116870.56,0
12777,806,France,Male,44,10,109062.66,1,0,0,86031.28,0
12778,483,Spain,Female,66,2,82044.53,4,0,1,94035.51,0
12779,663,France,Male,35,10,151209.28,4,0,0,30340.66,0
12780,672,Spain,Female,67,3,50398.61,2,0,1,35273.39,0
12781,453,Spain,Male,46,5,9059.6,1,0,0,103013.49,1
12782,514,Germany,Female,23,9,92128.53,4,0,0,103511.19,0
12783,731,France,Female,53,2,98159.14,4,1,0,65485.9,1
12784,832,Spain,Male,36,9,47796.56,3,1,0,124158.3,0
12785,769,Germany,Male,72,7,84003.55,3,0,0,41582.29,0
12786,711,France,Female,47,2,44841.12,2,0,1,32119.96,0
12787,613,Spain,Male,64,0,148661.71,2,0,1,18438.69,0
12788,603,France,Female,43,0,114149.7,4,0,1,140676.93,0
12789,541,France,Female,21,9,77662.53,2,0,1,84060.36,0
12790,439,France,Female,50,1,45792.05,1,0,0,90783.35,0
12791,653,France,Female,54,0,138552.58,2,1,0,101450.48,1
12792,442,Germany,Male,53,8,28500.47,3,0,0,26688.47,1
12793,399,Spain,Female,23,0,44802.26,4,0,1,133222.3,0
12794,780,France,Female,19,6,116905.58,3,1,0,146799.77,0
12795,679,France,Male,53,3,107508.41,3,0,1,43372.63,0
12796,788,Germany,Female,45,7,196750.31,1,0,0,42892.85,0
12797,463,France,Male,66,5,57123.32,1,0,1,129228.65,0
12798,627,France,Male,30,6,46074.72,3,1,1,81183.99,0
12799,668,Spain,Female,57,0,111418.69,3,0,1,37117.0,0
12800,786,Spain,Male,31,4,148467.5,3,1,1,146030.14,0
12801,505,Spain,Male,24,3,60279.44,2,0,1,127275.8,0
12802,549,Spain,Female,50,8,167115.35,4,0,1,62144.44,1
12803,535,France,Female,42,10,180852.59,4,0,1,98107.78,0
12804,424,France,Female,42,3,29197.52,1,0,1,111991.12,0
12805,814,Germany,Male,29,8,40656.3,1,0,0,60123.47,1
12806,539,Spain,Male,28,2,7168.23,1,1,0,91976.06,0
12807,520,France,Male,55,0,104079.79,2,1,1,63017.65,0
12808,552,Germany,Male,40,8,114963.26,2,0,0,128182.05,0
12809,743,France,Female,58,9,107907.83,1,0,0,41903.48,0
12810,432,France,Male,41,9,6036.29,4,1,1,73061.74,0
12811,401,France,Female,60,5,23093.77,2,1,1,17912.04,1
12812,411,France,Male,39,9,18303.62,2,0,0,93772.1,0
12813,695,France,Female,38,10,29506.65,3,1,1,18332.64,0
12814,366,France,Female,32,1,13071.86,1,0,1,57785.65,0
12815,388,Germany,Female,52,3,27623.18,3,0,0,116330.27,0
12816,592,France,Male,40,0,59014.05,2,0,1,86145.14,0
12817,603,Germany,Female,29,3,96510.96,4,1,0,58041.94,0
12818,686,Germany,Male,20,3,108980.04,1,1,1,78396.24,0
12819,793,Spain,Male,71,7,68997.99,1,0,1,26355.82,0
12820,354,France,Female,39,9,28661.17,1,1,1,45348.28,1
12821,484,Spain,Male,71,5,69588.16,2,0,0,138626.73,0
12822,493,France,Male,42,0,105485.99,2,1,1,29792.19,0
12823,490,Germany,Male,19,3,51871.97,1,1,0,119970.26,0
12824,602,Spain,Male,74,6,73462.25,2,1,0,113545.86,0
12825,808,France,Female,50,5,51231.21,3,0,1,99014.92,0
12826,554,France,Female,72,6,37724.2,1,1,0,118963.09,1
12827,564,Germany,Male,58,7,72252.34,1,1,0,28724.95,0
12828,453,France,Female,29,10,1080.42,1,0,1,60289.73,0
12829,666,Germany,Male,31,3,135173.72,4,1,1,58035.25,1
12830,460,France,Female,45,7,26532.65,4,0,1,41180.45,0
12831,707,France,Male,19,9,98618.85,2,1,1,42811.79,0
12832,629,Germany,Female,36,10,14144.24,3,0,1,52790.5,0
12833,712,Spain,Male,18,8,163480.58,3,0,0,144819.37,0
12834,421,Spain,Female,50,0,123810.37,1,1,0,63535.88,0
12835,831,France,Male,58,8,19886.09,2,0,1,120827.86,0
12836,674,France,Male,31,9,42261.89,2,1,0,114869.2,0
12837,826,Germany,Female,18,7,315.14,2,0,1,113837.68,0
12838,828,France,Female,29,9,66439.67,4,1,0,78677.06,0
12839,388,France,Female,40,2,95454.33,4,1,1,81145.34,1
12840,550,Spain,Male,37,8,227958.89,4,0,0,35428.17,1
12841,375,Germany,Male,63,7,14400.25,4,1,0,133835.9,0
12842,442,Germany,Male,57,4,146691.92,3,1,1,62476.63,0
12843,722,Germany,Male,20,1,34039.68,2,0,0,109797.78,0
12844,513,Germany,Female,42,3,87042.04,2,1,1,131685.02,0
12845,451,Germany,Male,58,1,124307.36,4,1,0,90011.56,1
12846,528,Spain,Female,73,6,103574.71,2,1,1,60988.39,0
12847,700,Spain,Male,42,5,96119.22,2,0,1,132414.92,0
12848,792,Spain,Male,44,4,57840.36,2,1,1,23691.26,0
12849,407,Spain,Male,40,1,69487.68,1,1,1,115788.81,0
12850,684,France,Male,70,5,79437.38,2,0,1,50547.47,0
12851,579,France,Male,45,1,144028.29,1,0,1,108141.79,0
12852,370,Spain,Female,38,7,20639.54,2,1,0,40621.1,0
12853,567,France,Male,38,6,39642.51,2,0,1,134343.11,0
12854,508,Germany,Male,49,6,6966.61,3,0,0,76291.2,1
12855,568,France,Male,67,10,10494.32,2,1,0,26039.16,0
12856,384,France,Male,44,1,20735.94,4,0,0,122490.65,0
12857,627,France,Female,56,0,137776.36,1,1,0,58255.29,0
12858,478,France,Female,37,0,202358.41,1,1,1,23494.61,0
12859,414,France,Male,40,4,153635.9,3,0,0,128129.39,1
12860,553,France,Male,36,1,3129.98,4,1,1,21828.45,0
12861,573,Spain,Female,24,0,74629.35,1,1,0,38929.15,0
12862,583,France,Female,26,8,67.26,4,0,1,36938.22,0
12863,845,France,Female,46,5,97477.48,3,0,1,66849.23,0
12864,709,Spain,Male,52,5,148434.08,1,0,1,146372.05,0
12865,380,Germany,Male,74,6,106250.42,3,0,1,20146.76,1
12866,406,France,Male,32,10,123718.73,4,1,1,148138.82,0
12867,745,France,Female,68,5,60902.52,3,1,1,48714.58,0
12868,517,Germany,Male,45,6,51499.93,2,1,0,68528.89,1
12869,634,France,Female,21,0,52284.33,4,1,0,120616.54,1
12870,721,France,Male,68,10,63906.59,1,0,1,129367.23,1
12871,443,Germany,Male,38,7,105431.18,3,1,1,28140.24,0
12872,624,France,Male,72,7,148351.49,3,1,1,106768.59,0
12873,684,France,Female,44,5,48505.89,3,0,0,73184.41,0
12874,787,Germany,Male,67,0,74586.01,1,1,1,21722.42,1
12875,520,Germany,Male,41,6,85754.43,3,1,0,149729.1,0
12876,387,France,Male,60,1,135542.42,2,0,1,67584.29,0
12877,590,France,Male,24,7,65671.78,3,0,0,107366.51,0
12878,675,France,Male,28,1,2475.26,3,0,1,114584.55,0
12879,457,Spain,Male,28,9,136716.41,4,0,0,43848.24,0
12880,837,France,Male,47,8,95334.53,3,1,1,49802.68,0
12881,848,France,Male,48,4,93556.69,4,1,0,64797.41,0
12882,352,France,Male,29,1,8427.09,1,1,1,133670.85,0
12883,816,Germany,Female,59,10,69521.4,1,0,1,127178.39,1
12884,849,Spain,Male,63,9,35995.59,4,1,0,101552.07,0
12885,602,France,Male,58,1,53732.86,1,0,1,58367.8,0
12886,608,Spain,Female,49,2,55358.1,1,1,1,53844.34,1
12887,589,Germany,Male,56,4,43147.28,2,0,0,59899.42,0
12888,628,France,Male,67,8,104970.88,3,1,0,64142.66,1
12889,546,Spain,Female,56,1,158834.41,4,1,0,74976.02,1
12890,381,France,Male,53,10,67854.9,4,1,0,66680.49,0
12891,638,Spain,Male,18,4,180180.02,1,0,0,57624.53,0
12892,784,France,Female,38,6,33736.32,4,1,1,115385.33,0
12893,665,France,Male,30,9,116989.21,1,1,0,132968.03,0
12894,664,Germany,Male,36,1,8136.52,2,1,1,132418.68,0
12895,729,Spain,Female,37,10,77769.52,4,1,0,31486.8,0
12896,816,Spain,Female,64,3,50485.92,4,1,1,91238.4,0
12897,422,Germany,Female,32,5,57097.64,3,0,0,34320.42,0
12898,701,France,Male,34,0,106259.21,2,0,0,132984.51,0
12899,806,France,Female,40,3,46201.43,3,0,0,81363.7,0
12900,750,France,Male,31,8,77107.96,4,1,0,11926.15,0
12901,387,Spain,Male,40,3,19929.5,1,1,0,123770.3,1
12902,468,Germany,Female,74,10,77190.64,2,0,1,104089.13,0
12903,817,France,Female,37,9,94185.47,1,1,0,26386.08,0
12904,416,France,Male,31,5,47112.05,3,0,0,130303.19,0
12905,458,Spain,Male,18,4,47033.35,2,1,1,18552.04,0
12906,715,France,Female,73,1,1033.46,4,0,1,135287.33,0
12907,593,Spain,Female,67,2,103794.29,1,0,0,149788.62,1
12908,820,Germany,Male,32,10,28541.97,4,1,0,72099.84,0
12909,769,France,Male,72,9,97323.85,4,1,1,94007.81,0
12910,422,Germany,Female,40,0,17834.33,4,1,0,64785.81,0
12911,526,France,Male,53,5,154214.73,3,1,0,77079.84,1
12912,597,France,Female,67,10,7072.84,3,1,0,126019.71,0
12913,402,France,Female,33,4,141218.54,3,1,1,120684.75,0
12914,548,France,Female,66,6,42378.99,2,0,0,67847.69,0
12915,690,France,Female,43,9,103570.8,3,1,1,126788.02,0
12916,373,France,Female,20,1,61135.21,3,0,0,54980.52,1
12917,713,Spain,Female,69,8,111796.37,2,0,0,120072.03,1
12918,715,France,Male,24,5,70260.19,1,0,0,54152.61,0
12919,553,Germany,Male,52,0,148155.25,1,1,0,126598.53,1
12920,798,Spain,Male,48,7,111335.16,2,0,1,47127.56,0
12921,679,Spain,Male,57,10,111926.92,3,1,0,82162.27,0
12922,517,Spain,Female,59,7,172757.9,2,0,1,35332.55,0
12923,770,Germany,Male,57,5,27045.06,3,1,1,19766.53,0
12924,795,Germany,Male,56,3,150094.11,3,1,0,67724.36,0
12925,351,Germany,Male,73,1,74382.28,4,1,0,21199.54,1
12926,563,Germany,Female,70,7,21049.75,2,1,0,29698.74,1
12927,674,France,Male,55,10,99411.46,2,0,0,62892.84,0
12928,712,France,Female,24,2,57425.24,1,0,0,116901.34,0
12929,661,France,Male,24,4,173852.28,1,0,1,61405.92,0
12930,845,France,Male,62,8,39734.99,2,0,0,15518.34,0
12931,576,France,Male,46,7,73017.52,4,0,0,69508.79,1
12932,438,Spain,Male,61,6,84413.24,1,1,1,69138.2,0
12933,449,Germany,Male,70,8,47286.45,1,1,1,44890.81,1
12934,766,France,Male,64,10,101258.96,4,0,0,57339.47,1
12935,519,Spain,Female,25,2,8806.75,1,1,1,76561.07,0
12936,817,France,Female,42,1,156615.84,1,0,0,82114.89,0
12937,554,Spain,Male,20,10,172505.96,3,1,1,95068.32,0
12938,553,Germany,Female,33,2,69471.7,3,0,1,142221.03,0
12939,758,Germany,Female,20,6,27564.48,4,0,1,142577.81,0
12940,603,France,Male,67,9,81169.02,4,0,0,105779.08,1
12941,720,Spain,Male,21,0,80831.77,4,1,1,61586.08,0
12942,740,France,Male,25,7,114325.71,4,1,0,12146.06,0
12943,604,France,Male,27,5,51759.87,3,0,0,71441.28,0
12944,831,Germany,Male,22,6,3258.03,4,1,0,48562.32,0
12945,501,France,Female,61,0,61245.2,2,0,0,96892.27,0
12946,718,France,Male,43,7,13021.55,3,1,1,39572.29,0
12947,785,Germany,Male,52,10,179028.0,1,1,0,94555.14,0
12948,551,France,Male,70,8,26471.8,2,1,1,46906.65,0
12949,369,Spain,Male,59,7,29862.25,3,0,0,33510.08,0
12950,460,Germany,Female,42,1,67112.4,3,1,0,17751.26,0
